"code","description","domain","grade","keywords","prerequisite","scope","level_A","level_B","level_C","level_D","level_E","competencies","common_misconceptions"
"[9국05-04]","보는 이나 말하는 이의 특성과 효과를 파악하며 작품을 감상한다.","문학","중학교","","","","보는 이나 말하는 이의 특성을 파악하고 이러한 특성이 작품에 미치는 효과를 종합적으로 고려하며 작품을 감상할 수 있다.","보는 이나 말하는 이의 특성을 파악하고 이러한 특성이 작품에 미치는 효과를 부분적으로 고려하며 작품을 감상할 수 있다.","보는 이나 말하는 이의 특성을 파악하며 작품을 감상할 수 있다.","보는 이나 말하는 이의 특성을 부분적으로 파악하며 작품을 감상할 수 있다.","보는 이나 말하는 이의 존재를 파악하며 작품을 감상한다.","",""
"[9국05-05]","작품에 반영된 사회·문화적 상황을 이해하며 작품을 감상한다.","문학","중학교","","","","작품에 반영된 사회·문화적 상황을 파악하며 작품의 주제를 이해하고 자신의 상황에 비추어 감상한다.","작품에 반영된 사회·문화적 상황을 파악하고 이를 고려하여 작품의 주제를 이해할 수 있다.","작품에 반영된 사회·문화적 상황을 파악하고 이를 고려하여 인물의 말이나 행동, 사건의 의미를 이해할 수 있다.","작품에 반영된 사회·문화적 상황을 부분적으로 파악하고 이를 고려하여 인물의 말이나 행동의 의미를 이해할 수 있다.","작품에 반영된 사회·문화적 상황을 부분적으로 파악한다.","",""
"[9국05-06]","자신의 경험을 개성적인 발상과 표현으로 형상화한다.","문학","중학교","","","","반어, 역설, 풍자 등의 특성과 효과에 유의하며 자신의 경험을 창의적이고 개성적으로 표현할 수 있다.","","반어, 역설, 풍자 등의 방식을 활용하여 자신의 경험을 개성적으로 표현할 수 있다.","","자신의 생각과 느낌을 반어, 역설, 풍자 등의 방식으로 표현한다.","",""
"[6국05-07]","연관성이 있는 다른 작품들과의 관계를 파악하며 작품을 감상한다.","문학","초5-6","","","","유사한 주제나 형식을 가졌거나 서로 영향을 주고받은 작품들을 읽고 작품 간 공통점과 차이점, 연관 관계를 다각도로 파악하며 작품을 주체적으로 감상할 수 있다.","유사한 주제나 형식을 가졌거나 서로 영향을 주고받은 작품들을 읽고 작품 간 공통점과 차이점, 연관 관계를 파악하며 작품을 감상할 수 있다.","유사한 주제나 형식을 가졌거나 서로 영향을 주고받은 작품들을 읽고 작품 간 공통점과 차이점을 파악하며 작품을 감상할 수 있다.","유사한 주제나 형식을 가진 다른 작품을 읽으며 공통점과 차이점을 파악할 수 있다.","유사한 주제나 형식을 가진 다른 작품을 읽으며 공통점을 파악한다.","",""
"[9국05-08]","근거를 바탕으로 작품을 해석하고, 다른 해석들과 비교하여 자신의 해석을 평가한다.","문학","중학교","","","","근거를 바탕으로 작품을 해석하고 다른 해석들과 비판적으로 비교하면서 자신의 해석을 평가하고 보완할 수 있다.","근거를 바탕으로 작품을 해석하고 다른 해석들과 비교하면서 자신의 해석을 평가할 수 있다.","근거를 바탕으로 작품을 해석하고, 자신의 해석과 다른 해석의 공통점과 차이점을 파악할 수 있다.","근거를 바탕으로 작품을 해석하고, 다른 해석을 찾아보며 작품 해석의 다양성을 이해할 수 있다.","근거를 바탕으로 작품을 해석한다.","",""
"[9국05-09]","문학을 통해 타자를 이해하고 공동체의 문제에 참여하는 태도를 지닌다.","문학","중학교","","","","문학을 통해 타자의 상황과 관점을 이해하고 공감하며, 공동체의 문제에 주체적으로 참여하는 태도를 지닌다.","","문학을 통해 타자의 상황과 관점을 이해하고, 공동체의 문제에 참여하는 태도를 지닌다.","","문학을 통해 타자의 상황을 이해하고 공동체의 현안을 인식하는 태도를 지닌다.","",""
"[9국06-01]","대중매체와 개인 인터넷 방송의 특성과 영향력을 비교한다.","매체","중학교","","","","대중매체와 개인 인터넷 방송의 특성, 영향력, 바람직한 이용 방법을 다양한 측면에서 비교하여 설명할 수 있다.","","대중매체와 개인 인터넷 방송의 특성과 영향력을 비교하여 설명할 수 있다.","","대중매체와 개인 인터넷 방송의 특성과 영향력이 다름을 제한적으로 설명한다.","",""
"[9국06-02]","소통 맥락과 수용자 참여 양상을 고려하여 상호 작용적 매체를 분석한다.","매체","중학교","","","","소통 맥락과 수용자 참여 양상에 따라 달라지는 상호 작용적 매체의 특성과 소통 방식을 다각도로 분석하고 자신의 매체 활용 소통 행위를 점검 및 조정할 수 있다.","소통 맥락과 수용자 참여 양상에 따라 달라지는 상호 작용적 매체의 특성과 소통 방식을 분석하고 자신의 매체 활용 소통 행위를 점검할 수 있다.","소통 맥락과 수용자 참여 양상에 따라 달라지는 상호 작용적 매체의 특성과 소통 방식을 분석할 수 있다.","소통 맥락과 수용자 참여 양상에 따라 달라지는 상호 작용적 매체의 특성과 소통 방식을 부분적으로 분석할 수 있다.","소통 맥락과 수용자 참여 양상에 따라 달라지는 상호 작용적 매체의 특성과 소통 방식을 제한적으로 분석한다.","",""
"[9국06-03]","복합양식성을 고려하여 영상 매체 자료를 제작하고 공유한다.","매체","중학교","","","","복합양식적 요소를 효과적으로 활용하여 주제와 의도가 잘 드러나는 영상 매체 자료를 능동적으로 제작하고 공유할 수 있다.","복합양식적 요소를 활용하여 주제가 잘 드러나는 영상 매체 자료를 제작하고 공유할 수 있다.","복합양식적 요소를 활용하여 영상 매체 자료를 제작하고 공유할 수 있다.","복합양식적 요소를 부분적으로 활용하여 영상 매체 자료를 제작하고 공유할 수 있다.","복합양식성을 제한적으로 고려하여 영상 매체 자료를 제작한다.","",""
"[9국06-04]","매체 소통에서의 권리와 책임을 이해하고, 수용자의 반응을 고려하며 매체 자료의 제작 과정을 성찰한다.","매체","중학교","","","","매체 소통에서의 권리와 책임을 종합적으로 이해하고 수용자의 반응을 고려하며 매체 자료의 제작 과정을 다양한 관점에서 성찰할 수 있다.","","매체 소통에서 권리와 책임을 부분적으로 이해하고 수용자의 반응을 고려하며 매체 자료의 제작 과정을 성찰할 수 있다.","","매체 소통에서의 권리와 책임을 제한적으로 이해하고 매체 자료의 제작 과정의 일부를 성찰한다.","",""
"[9국06-05]","매체 자료의 재현 방식을 이해하고 광고나 홍보물을 분석한다.","매체","중학교","","","","매체 자료의 재현 방식을 종합적으로 이해하고 다양한 광고나 홍보물의 관점과 의도를 비판적으로 분석할 수 있다.","매체 자료의 재현 방식을 이해하고 광고나 홍보물의 관점과 의도를 분석할 수 있다.","매체 자료의 재현 방식을 이해하고 광고나 홍보물의 관점과 의도를 분석할 수 있다.","매체 자료의 재현 방식을 부분적으로 이해하고 광고나 홍보물의 관점과 의도를 일부 분석할 수 있다.","매체 자료의 재현 방식을 제한적으로 이해하고 광고나 홍보물의 관점과 의도를 일부 분석한다.","",""
"[9국06-06]","사회 문화적 맥락을 고려하여 매체 자료의 공정성을 평가한다.","매체","중학교","","","","매체 자료가 생산된 사회 문화적 맥락을 종합적으로 고려하여 다양한 매체 자료의 공정성을 다양한 관점에서 평가할 수 있다.","","매체 자료가 생산된 사회 문화적 맥락을 고려하여 매체 자료의 공정성을 부분적으로 평가할 수 있다.","","매체 자료가 생산된 사회 문화적 맥락을 일부 고려하여 매체 자료의 공정성을 제한적으로 평가한다.","",""
