"code","description","domain","grade","keywords","prerequisite","scope","level_A","level_B","level_C","level_D","level_E","competencies","common_misconceptions"
"[9기가03-03]","기술적 문제 해결 과정의 이해를 바탕으로 문제를 확인하고, 정보를 수집하며, 확산적 사고와 수렴적 사고를 통한 해결방안을 탐색하고 대안을 선정한다.","기술적 문제해결과 혁신","중학교","","","","기술적 문제 해결 과정을 생활 속에 적용하여 설명할 수 있으며, 기술적 문제를 확인하고, 정보를 수집하며, 확산적 사고와 수렴적 사고를 통한 해결 방안을 탐색하고 대안을 선정한다.","기술적 문제 해결 과정을 생활 속에 적용하여 설명할 수 있으며, 기술적 문제를 확인하고, 정보를 수집하며, 해결방안을 탐색하고 대안을 선정한다.","기술적 문제 해결 과정을 설명할 수 있으며, 기술적 문제를 확인하고, 정보를 수집하며, 해결방안을 탐색하고 대안을 선정한다.","기술적 문제 해결 과정의 일부를 설명할 수 있으며, 기술적 문제를 확인하고, 정보를 수집한다.","기술적 문제 해결 과정의 일부를 설명할 수 있으며, 기술적 문제를 확인한다.","",""
"[9기가03-04]","기술적 문제 해결 방안을 시각화하고 도면을 작성하며, 올바른 도구를 선택하여 시제품 또는 모형을 제작 및 평가하는 과정에서 협업 능력, 공감 능력과 의사소통 능력을 기른다.","기술적 문제해결과 혁신","중학교","","","","기술적 문제 해결 방안을 다양한 방법으로 시각화하며, 적절한 재료 및 도구를 활용하여 시제품 또는 모형을 제작하고, 문제 해결의 전 과정을 평가 및 성찰할 수 있으며, 상대방의 의견을 공감 및 소통하고, 협력하는 태도를 갖는다.","기술적 문제 해결 방안을 시각화하며, 적절한 재료 및 도구를 활용하여 시제품 또는 모형을 제작하고, 문제 해결의 전 과정을 평가 및 성찰할 수 있으며, 타인과 의사소통하며 협력하는 태도를 갖는다.","기술적 문제 해결 방안을 시각화하며, 재료 및 도구를 활용하여 시제품 또는 모형을 제작하고, 문제 해결의 과정을 평가 및 개선할 수 있으며, 타인과 의사소통하며 협력하는 태도를 갖는다.","기술적 문제 해결 방안을 시각화하며, 재료와 도구를 활용하여 제품을 제작하고, 문제해결 과정을 평가하며, 타인과 의사소통하며 협력하는 태도를 갖는다.","기술적 문제 해결 방안을 시각화하며, 재료와 도구를 활용하여 제품을 제작하며, 타인과 의사소통한다.","",""
"[9기가03-05]","발명의 개념을 이해하고, 발명 문제 해결 과정을 바탕으로 발명 활동을 체험하여 창조에 대한 자신감을 갖고 발명이 사회에 미친 영향과 가치를 인식한다.","기술적 문제해결과 혁신","중학교","","","","발명의 개념을 생활에 적용되는 사례를 통해 설명할 수 있으며, 발명 문제 해결 과정을 체계적으로 체험하는 과정에서, 발명이 사회에 미친 영향과 가치를 바르게 인식하고, 창조에 대한 자신감을 내면화한다.","발명의 개념을 생활에 적용되는 사례를 통해 설명할 수 있으며, 발명 문제 해결 과정을 체계적으로 체험하는 과정에서, 발명이 사회에 미친 영향을 인식하고, 창조에 대한 자신감을 내면화한다","발명의 개념을 설명할 수 있으며, 발명 문제 해결을 체험하는 과정에서 발명이 사회에 미친 영향을 인식하고, 창조에 대한 자신감을 갖는다.","발명의 의미를 이해하며, 발명 문제 해결을 체험하는 과정에서 창조에 대한 자신감에 관심을 갖는다.","발명의 의미를 나열하며, 발명 문제 해결을 체험하는 과정에서 창조에 대한 자신감에 관심을 갖는다.","",""
"[9기가03-06]","지식재산권의 종류와 특징을 이해하고, 지식재산과 관련한 다양한 사례 조사 및 체험을 통해 지식재산권의 창출, 보호, 활용을 이해하고 실천한다.","기술적 문제해결과 혁신","중학교","","","","지식재산권의 종류와 특징을 이해하고, 생활에 적용되는 사례를 설명할 수 있으며, 다양한 분야에서 지식재산과 관련된 사례를 조사하고 체험하는 과정에서 지식재산권을 창출, 보호, 활용하는 태도를 실천한다.","지식재산권의 종류와 특징을 이해하고, 생활에 적용되는 사례를 설명할 수 있으며, 지식재산과 관련된 사례를 조사하고 체험하는 과정에서 지식재산권을 창출, 보호하는 태도를 실천한다.","지식재산권의 종류와 특징을 설명하며, 지식재산과 관련된 사례를 조사하고 체험하는 과정에서 지식재산권을 창출, 보호하는 태도를 갖는다.","지식재산권의 종류를 설명하며, 지식재산과 관련된 사례를 조사하는 과정에서 지식재산권을 보호하는 태도를 갖는다.","지식재산권의 종류를 나열하며, 지식재산과 관련된 사례를 조사하는 과정에서 지식재산권 보호에 관심을 갖는다.","",""
"[9기가03-07]","재료의 종류와 특성을 이해하며, 목적에 맞는 재료를 선택하고, 안전한 가공 방법을 실천한다.","기술적 문제해결과 혁신","중학교","","","","재료의 종류와 특성에 따른 활용 방법을 설명할 수 있고, 제품의 사용 상황을 고려하여 재료와 이를 합리적으로 가공할 도구를 선택 및 활용하며, 안전한 가공 방법을 적극적으로 실천하는 태도를 갖는다.","재료의 종류와 활용 방법을 설명할 수 있고, 제품의 사용 상황을 고려하여 재료와 이를 합리적으로 가공할 도구를 선택 및 활용하며, 안전한 가공 방법을 실천하는 태도를 갖는다.","재료의 종류와 활용 방법을 설명할 수 있고, 제품이 사용되는 상황을 고려하여 재료와 도구를 선택 및 활용하고 안전한 가공 방법을 실천하는 태도를 갖는다.","재료의 종류와 활용 방법을 설명할 수 있으며, 재료 및 가공 도구를 선택하여 안전한 가공 방법을 실천하는 태도를 갖는다.","재료의 종류를 말할 수 있으며, 재료 및 가공 도구를 선택하여 가공 방법을 실천하는 태도를 갖는다.","",""
"[9기가03-08]","설계의 가치와 필요성을 인식하고, 제도의 기본 통칙에 따라 도면을 작성한다.","기술적 문제해결과 혁신","중학교","","","","설계의 가치와 필요성을 깊게 인식하여, 제도의 기본 통칙과 다양한 아이디어 시각화 방법에 대한 이해를 바탕으로 도면을 목적에 맞게 작성한다.","설계의 가치와 필요성을 이해하려는 태도를 가지며, 제도의 기본 통칙과 다양한 아이디어 시각화 방법에 대한 이해를 바탕으로 도면을 목적에 맞게 작성한다.","설계의 가치와 필요성을 이해하려는 태도를 보이며, 제도의 기본 통칙과 아이디어 시각화 방법에 대한 이해를 바탕으로 도면을 작성한다.","설계의 가치와 필요성을 이해하려는 태도를 보이며, 제도의 기본 통칙과 아이디어 시각화 방법에 대한 이해를 바탕으로 간단한 도면을 작성한다.","설계의 가치와 필요성의 일부를 이해하려는 태도를 보이며, 제도의 기본 통칙에 대한 부분적 이해를 바탕으로 간단한 도면을 작성한다.","",""
"[9기가03-09]","제품의 제작 순서를 이해하고 올바른 도구를 선택하여 제품을 안전하게 제작하고 평가한다.","기술적 문제해결과 혁신","중학교","","","","제품의 제작 순서와 다양한 도구에 대한 이해를 바탕으로 올바른 도구를 선택하고 활용하여 제품의 목적과 제작 순서에 따라 안전하게 제작하고 평가한다.","제품의 제작 순서와 다양한 도구에 대한 이해를 바탕으로 적절한 도구를 선택하여 제품을 안전하게 제작하고 평가한다.","제품 제작 순서와 도구에 대한 이해를 바탕으로 도구를 선택하여 제품을 안전하게 제작하고 평가한다.","제품 제작 순서와 도구에 대한 이해를 바탕으로 제품을 제작하고 평가한다.","도구에 대한 이해를 바탕으로 제품을 제작한다.","",""
"[9기가03-10]","친환경 에너지 자원의 특성을 이해하고, 종류와 활용 사례를 조사하여 친환경 에너지 개발의 중요성을 인식한다.","기술적 문제해결과 혁신","중학교","","","","친환경 에너지 자원의 특성과 구체적인 사례에 대한 이해를 바탕으로 친환경 에너지 자원의 종류, 활용 및 개발 사례를 조사하고, 친환경 에너지 자원에 대한 중요성을 인식하여 실천적 태도를 갖는다.","친환경 에너지 자원의 특성과 구체적인 사례에 대한 이해를 바탕으로 친환경 에너지 자원의 종류와 활용 사례를 조사하고, 친환경 에너지 자원에 대한 중요성을 인식하여 긍정적인 태도를 갖는다.","친환경 에너지 자원의 특성에 대한 이해를 바탕으로 친환경 에너지 자원의 종류와 활용 사례를 조사하여 친환경 에너지 자원에 대한 중요성을 인식하고 긍정적인 태도를 갖는다.","친환경 에너지 자원의 특성에 대한 이해를 바탕으로 친환경 에너지 자원의 종류와 활용 사례를 조사하여 친환경 에너지 자원의 중요성을 인식한다.","친환경 에너지 자원의 특성을 나열하고, 친환경 에너지 자원의 종류에 대한 조사를 통하여 친환경 에너지 자원의 중요성을 인식한다.","",""
"[9기가03-11]","에너지와 관련된 문제를 발견하고 창의적인 해결방안을 탐색하여 실현하고 평가한다.","기술적 문제해결과 혁신","중학교","","","","에너지와 관련된 문제를 설명하고 기술적 문제 해결에 대한 실천적 태도와 자신감을 가지고 실생활에서 에너지와 관련된 문제를 찾아 다양한 해결방안을 탐색하고 최적의 방안을 선정하여 실현하고 평가한다.","에너지와 관련된 문제를 설명하고 기술적 문제 해결에 대한 실천적 태도와 자신감을 가지고 에너지와 관련된 문제를 찾아 해결방안을 탐색하여 실현하고 평가한다.","에너지와 관련된 문제를 설명하고, 기술적 문제 해결에 대한 실천적인 태도를 가지고 에너지와 관련된 문제를 찾아 해결방안을 탐색하여 실현하고 평가한다.","에너지와 관련된 문제를 이해하고, 기술적 문제 해결에 대한 관심을 가지고 에너지와 관련된 문제를 찾아 해결방안을 탐색하여 실현하고 평가한다.","에너지와 관련된 문제를 이해하고, 해결 방안을 탐색하고 실현한다.","",""
"[9기가03-12]","다양한 수송 수단과 물류 체제를 이해하고 발달과정 및 특징과 혁신적인 활용 사례를 조사하여 수송 분야의 발달을 전망한다.","기술적 문제해결과 혁신","중학교","","","","다양한 수송 수단과 물류 체제의 사례를 설명하고, 수송 수단의 발달과정과 특징, 혁신적인 활용 사례를 조사하여 수송 분야의 미래를 전망한다.","다양한 수송 수단과 물류 체제의 사례를 설명하고,, 수송 수단의 발달과정과 혁신적인 활용 사례를 조사하여 발표한다.","다양한 수송 수단과 물류 체제를 설명하고, 수송 수단의 발달과정과 혁신적인 활용 사례를 조사하여 발표한다.","다양한 수송 수단과 물류 체제를 설명하고, 수송 수단의 발달과정과 활용 사례를 조사하여 제시한다.","다양한 수송 수단과 물류 체계를 나열하고, 수송 수단의 활용 사례를 조사하여 제시한다.","",""
"[9기가03-13]","수송 수단 및 물류 체제와 관련된 문제를 이해하고 해결방안을 탐색하여 실현하고 평가한다.","기술적 문제해결과 혁신","중학교","","","","협력, 공감, 의사소통을 통한 문제 해결 활동에 대한 자신감을 가지고 수송 수단 및 물류 체제와 관련된 문제를 정확하게 이해하고, 다양한 해결방안을 탐색한 후 최적의 방안을 선택하고 실현 및 평가한다.","협력, 공감, 의사소통을 통한 문제 해결 활동에 대한 자신감을 가지고 수송 수단 및 물류 체제와 관련된 문제를 이해하고, 해결책을 탐색하여 실현하고 평가한다.","협력과 의사소통을 통한 문제 해결 활동에 대한 긍정적 태도를 가지고 수송 수단 및 물류 체제와 관련된 문제를 이해하고, 해결책을 탐색하여 실현한다.","협력과 의사소통을 통한 문제 해결 활동에 대한 긍정적 태도를 가지고 수송 수단 또는 물류 체제와 관련된 문제를 찾아 해결책을 탐색한다.","문제 해결 활동에 대한 긍정적 태도를 가지고, 수송 수단 또는 물류 체제와 관련된 문제를 확인한다.","",""
"[9기가04-01]","건설기술의 개념 및 발달과정, 건설 구조물의 종류와 특성을 이해하고, 건설 구조물의 혁신사례를 탐구함으로써 건설기술의 중요성을 인식한다.","지속가능한 기술과 융합","중학교","","","","건설기술의 개념 및 발달과정, 건설 구조물의 종류와 특성을 설명하며, 국내외 건설 구조물의 혁신 사례를 탐구함으로써 건설기술의 가치와 중요성을 공유한다.","건설기술의 개념 및 발달과정, 건설 구조물의 종류와 특성을 설명하며, 국내 건설 구조물의 혁신 사례를 조사함으로써 건설기술의 가치와 중요성을 공유한다.","건설기술의 개념, 건설 구조물의 종류를 이해하며, 국내 건설 구조물의 혁신 사례를 설명함으로써 건설기술의 중요성에 관심과 흥미를 갖는다.","건설기술의 개념을 이해하며, 국내 건설 구조물의 혁신 사례를 조사함으로써 건설기술의 중요성에 관심을 갖는다.","건설기술의 개념을 암기하며, 국내 건설 구조물의 사례를 조사함으로써 건설기술의 중요성에 관심을 갖는다.","",""
"[9기가04-02]","건설 구조물의 종류에 따른 계획, 설계, 시공, 유지관리 방법을 탐구하고 건설과정의 중요성을 이해하며 건설 구조물의 가치를 인식한다.","지속가능한 기술과 융합","중학교","","","","건설 구조물의 종류에 따른 계획, 설계, 시공, 유지관리 방법의 적용 사례를 탐구하고, 건설과정의 중요성을 통합적으로 이해하며, 건설 구조물의 가치와 중요성을 공유한다.","건설 구조물의 종류에 따른 계획, 설계, 시공, 유지관리 방법의 적용 사례를 탐구하고, 건설과정의 중요성을 이해하며, 건설 구조물의 가치에 관심과 흥미를 갖는다.","건설 구조물의 종류에 따른 계획, 설계, 시공, 유지관리 방법을 설명하고, 건설과정의 중요성을 이해하며, 건설 구조물의 가치에 관심과 흥미를 갖는다.","건설 구조물의 종류에 따른 계획, 설계, 시공 방법을 설명하고, 건설과정의 중요성을 이해하며, 건설 구조물의 가치에 관심을 갖는다.","건설 구조물의 종류에 따른 계획, 설계, 시공 방법을 조사하고, 건설과정의 중요성을 부분적으로 이해하며, 건설 구조물의 가치에 관심을 갖는다.","",""
"[9기가04-03]","사용자 요구 및 주어진 환경과 조건을 충족하는 지속가능한 건설 구조물의 모형을 설계･제작 및 평가한다.","지속가능한 기술과 융합","중학교","","","","사용자 요구 및 주어진 환경과 조건을 충족하는 건설 구조물의 사례를 설명하고, 기술적 문제 해결 과정에 따라 지속가능한 건설 구조물 모형을 설계 및 제작, 평가하는 과정에서 창조적 활동에 대한 자신감을 갖는다.","사용자 요구 및 주어진 환경과 조건을 충족하는 건설 구조물 모형을 설명하고, 기술적 문제 해결 과정에 따라 지속가능한 건설 구조물 모형을 설계 및 제작, 평가하는 과정에서 창조적 활동에 대한 자신감을 갖는다.","사용자 요구 및 주어진 환경과 조건을 충족하는 지속가능한 건설 구조물 모형을 설계 및 제작, 평가하는 과정에서 창조적 활동에 대한 자신감을 갖는다.","주어진 환경과 조건을 충족하는 건설 구조물 모형을 설계 및 제작하는 과정에서 창조적 활동에 흥미와 관심을 갖는다.","건설 구조물 모형을 설계 및 제작하는 과정에서 창조적 활동에 일부 관심을 갖는다.","",""
"[9기가04-04]","전기･전자 부품의 종류와 기능을 이해하고 기능에 맞는 부품을 선택하여 문제를 해결하기 위한 간단한 회로를 구성하고 제작 및 평가한다.","지속가능한 기술과 융합","중학교","","","","전기・전자 부품의 종류와 기능을 활용 분야에 따라 설명하고 기능에 맞는 부품을 선택하여, 문제를 해결하기 위한 간단한 회로를 창안하고 제작 및 평가하는 과정에서 창조적 활동에 대한 자신감을 갖는다.","전기・전자 부품의 종류와 기능을 설명하고 기능에 맞는 부품을 선택하여, 문제를 해결하기 위한 간단한 회로를 창안하고 제작 및 평가하는 과정에서 창조적 활동에 대한 자신감을 갖는다.","전기・전자 부품의 종류와 기능을 설명하고 기능에 맞는 부품을 선택하여, 문제를 해결하기 위한 간단한 회로를 제작하는 과정에서 활동에 대한 자신감을 갖는다.","전기・전자 부품의 종류를 제시하고 문제를 해결하기 위한 간단한 회로를 제작하는 과정에서 활동에 대한 흥미를 갖는다.","전기・전자 부품의 종류를 제시하고 간단한 회로를 제작하는 과정에서 활동에 대한 흥미를 갖는다.","",""
"[9기가04-05]","정보통신과 인공지능 기술의 활용 사례를 탐구하고, 정보통신과 인공지능 기술이 우리 삶에 미치는 영향을 다양한 관점에서 평가한다.","지속가능한 기술과 융합","중학교","","","","정보통신과 인공지능 기술의 활용 사례를 다양한 방법으로 탐구하고, 정보통신과 인공지능 기술이 우리 삶에 미치는 영향을 다양한 관점에서 평가한다.","정보통신과 인공지능 기술의 활용 사례를 다양한 방법으로 탐구하고, 정보통신과 인공지능 기술이 우리 삶에 미치는 영향을 평가한다.","정보통신과 인공지능 기술의 활용 사례를 검색하고, 정보통신과 인공지능 기술이 우리 삶에 미치는 영향을 평가한다.","정보통신과 인공지능 기술의 활용 사례를 검색하고, 정보통신과 인공지능 기술이 우리 삶에 미치는 영향을 설명한다.","정보통신과 인공지능 기술의 활용 사례를 검색하고, 정보통신과 인공지능 기술이 우리 삶에 미치는 영향을 나열한다.","",""
"[9기가04-06]","정보통신과 인공지능 기술 관련 문제를 이해하고 해결 방안을 탐색, 실현, 평가함으로써 긍정적인 문제 해결 태도를 갖는다.","지속가능한 기술과 융합","중학교","","","","정보통신과 인공지능 기술 관련 문제를 이해하고 해결 방안을 탐색, 실현, 평가함으로써 긍정적이며, 실천적인 문제 해결 태도를 갖는다.","정보통신과 인공지능 기술 관련 문제를 이해하고 해결 방안을 탐색, 실현함으로써 긍정적이며 실천적인 문제 해결 태도를 갖는다.","정보통신과 인공지능 기술 관련 문제를 이해하고 해결 방안을 탐색, 실현함으로써 긍정적인 문제 해결 태도를 갖는다.","정보통신과 인공지능 기술 관련 문제를 이해하고 해결 방안을 탐색, 실현함으로써 문제 해결 태도를 갖는다.","정보통신과 인공지능 기술 관련 문제를 이해하고 해결 방안을 탐색함으로써 문제 해결에 관심을 갖는다.","",""
"[9기가04-07]","기계의 구성 요소 및 동력 전달 장치의 종류와 특징을 이해하고, 작동 원리에 맞는 기계 요소를 선택하여 평가한다.","지속가능한 기술과 융합","중학교","","","","기계의 구성 요소 및 동력 전달 장치의 종류와 특징을 사례를 들어 설명하고, 작동 원리에 맞는 기계요소를 선택하여 평가한다.","기계의 구성 요소 및 동력 전달 장치의 종류와 특징을 제시하고 작동 원리에 맞는 기계요소를 선택하여 평가한다.","기계의 구성 요소 및 동력 전달 장치의 종류를 설명하고 기계요소를 선택하여 평가한다.","기계의 구성 요소 또는 동력 전달 장치를 나열하고 기계요소를 선택하여 평가한다.","기계의 구성 요소를 나열하고 기계요소를 선택한다","",""
"[9기가04-08]","다양한  기계 요소와 동력 전달 방법을 활용하여 주어진 문제를 해결할 수 있는 운동 물체를 안전하게 제작하고 평가한다.","지속가능한 기술과 융합","중학교","","","","다양한 기계요소와 동력 전달 방법을 사례를 들어 설명하고 주어진 문제를 해결할 수 있는 운동 물체를 기술적 문제 해결 과정에 따라 안전하게 제작하고 평가한다.","다양한 기계요소와 동력 전달 방법을 설명하고 주어진 문제를 해결할 수 있는 운동 물체를 기술적 문제 해결 과정에 따라 안전하게 제작하고 평가한다.","다양한 기계요소와 동력 전달 방법을 설명하고 주어진 문제를 해결할 수 있는 운동 물체를 안전하게 제작하고 평가한다.","기계요소와 동력 전달 방법을 나열하고 주어진 문제를 해결할 수 있는 운동 물체를 안전하게 제작하고 평가한다.","기계요소와 동력 전달 방법을 나열하고 주어진 문제를 해결할 수 있는 운동 물체를 제작한다.","",""
"[9기가04-09]","로봇에 활용되고 있는 제어 및 자동화 기술 등을 탐구하여 간단한 로봇을 제작하고 평가함으로써 창조에 대한 자신감을 갖는다.","지속가능한 기술과 융합","중학교","","","","로봇에 활용되고 있는 제어 및 자동화 기술을 사례를 들어 설명하고 간단한 로봇을 기술적 문제 해결 과정에 따라 제작하고 평가함으로써 창조에 대한 자신감을 갖는다.","로봇에 활용되고 있는 제어 및 자동화 기술을 설명하고 간단한 로봇을 기술적 문제 해결 과정에 따라 제작하고 평가함으로써 창조에 대한 자신감을 갖는다.","로봇에 활용되고 있는 제어 및 자동화 기술을 제시하고 간단한 로봇을 제작하고 평가함으로써 창조에 대한 자신감을 갖는다.","로봇에 활용되고 있는 기술을 제시하고 간단한 로봇을 제작하는 과정에서 활동에 대한 자신감을 갖는다.","로봇에 활용되고 있는 기술을 제시하고 간단한 로봇을 제작하는 과정에서 활동에 대한 흥미를 갖는다.","",""
"[9기가04-10]","인간의 건강과 생명 연장을 위해 의료 분야에서 활용되는 생명기술 사례를 조사하고, 생명기술이 개인과 사회에 미친 영향을 평가한다.","지속가능한 기술과 융합","중학교","","","","인간의 건강과 생명 연장을 위해 의료 분야에서 활용되는 생명기술 사례를 조사 및 분석하며 생명기술이 개인과 사회에 미친 영향을 다양한 관점에서 평가한다.","인간의 건강과 생명 연장을 위해 의료 분야에서 활용되는 생명기술 사례를 조사하여 발표하고, 생명기술이 개인과 사회에 미친 영향을 평가한다.","의료 분야에서 활용되는 생명기술 사례를 나열하고, 생명기술이 개인과 사회에 미친 영향을 평가한다.","의료 분야에서 활용되는 생명기술 사례를 나열하고, 생명기술이 개인에게 미치는 영향을 제시한다.","의료 분야에 활용되는 생명기술 사례를 나열한다.","",""
"[9기가04-11]","생명기술을 이해하며, 이와 관련된 문제의 해결 방안을 탐색, 실현, 평가하고, 생명 존중 및 윤리적 태도를 갖는다.","지속가능한 기술과 융합","중학교","","","","생명기술의 개념과 적용 사례를 설명하며, 이와 관련된 문제의 해결 방안을 기술적 문제 해결 과정에 따라 탐색, 실현, 평가하는 과정에서 생명 존중 및 윤리적 태도를 적극적으로 실천한다.","생명기술의 개념과 적용 사례를 설명하며, 이와 관련된 문제의 해결 방안을 탐색 및 실현하는 과정에서 생명 존중 및 윤리적 태도를 적극적으로 실천한다.","생명기술의 개념을 설명하며, 이와 관련된 문제의 해결 방안을 탐색 및 실현하는 과정에서 생명 존중 및 윤리적 태도를 실천한다.","생명기술의 개념을 제시하며, 이와 관련된 문제의 해결 방안을 탐색 및 실현하는 과정에서 생명을 존중하는 태도를 갖는다.","생명기술의 개념을 제시하며 이와 관련된 문제의 해결 방안을 탐색하는 과정에서 생명 존중에 관심을 갖는다.","",""
"[9기가04-12]","기술적 문제에 대한 도전적 태도로 다양한 분야에 활용되고 있는 융합 기술의 사례를 탐구하고 미래의 기술 변화를 전망한다.","지속가능한 기술과 융합","중학교","","","","융합 기술의 혁신 사례를 설명하고, 기술적 문제에 대한 적극적이며 도전적 태도로 다양한 분야에 활용되고 있는 융합 기술의 사례를 탐구함으로써 미래의 기술 변화를 전망한다.","융합 기술의 혁신 사례를 설명하고, 기술적 문제에 대한 적극적이며 도전적 태도로 융합기술의 사례를 탐구함으로써 미래의 기술 변화를 전망한다.","융합 기술의 개념을 설명하고, 기술적 문제를 공감하며, 융합 기술의 사례를 탐구함으로써 미래의 기술 변화를 전망한다.","융합 기술의 개념을 제시하고, 융합 기술의 사례를 탐구하며, 미래 기술 변화에 관심을 갖는다.","융합 기술의 개념을 제시하고, 융합 기술의 사례를 탐구한다.","",""
"[9기가04-13]","긍정적이고 공감하는 문제 해결 태도를 바탕으로 지속가능한 발전과 혁신을 위해 융합 기술 문제를 해결하고 과정과 결과를 평가한다.","지속가능한 기술과 융합","중학교","","","","긍정적이고 공감하는 문제 해결 태도를 바탕으로 지속가능한 발전과 혁신의 사례를 설명하고, 융합 기술 문제를 적극적으로 해결하며, 과정과 결과를 통합적으로 평가한다.","긍정적이고 공감하는 문제 해결 태도를 바탕으로 지속가능한 발전과 혁신의 사례를 설명하고, 융합 기술 문제를 해결하며, 과정과 결과를 평가한다.","긍정적이고 공감하는 문제 해결 태도를 바탕으로 지속가능한 발전과 혁신을 이해하고, 융합 기술 문제의 과정과 결과를 평가한다.","긍정적이고 공감하는 문제 해결 태도를 바탕으로 지속가능한 발전과 혁신을 이해하고, 융합 기술 문제의 결과를 평가한다.","긍정적인 문제 해결 태도를 바탕으로 지속가능한 발전의 개념을 이해하고, 융합 기술 문제의 결과를 제시한다.","",""
