"code","description","domain","grade","keywords","prerequisite","scope","level_A","level_B","level_C","level_D","level_E","competencies","common_misconceptions"
"[9생스04-03]","간단하고 쉬운 글이나 대화문을 상황과 목적에 맞게 작성한다. ※ 내용 체계표의 가치･태도 요소를 포함하여 성취수준 개발","쓰기","중학교","","","","쓰기 활동에 많은 흥미를 갖고 자신감을 보이며 간단하고 쉬운 글이나 대화문을 상황과 목적에 맞게 적절히 작성할 수 있다.","쓰기 활동에 많은 흥미를 갖고 자신감을 보이며 간단하고 쉬운 글이나 대화문을 상황과 목적에 맞게 비교적 적절히 작성할 수 있다.","쓰기 활동에 흥미를 갖고 부분적으로 자신감을 보이며 간단하고 쉬운 글이나 대화문을 상황과 목적에 맞게 대체적으로 작성할 수 있다.","쓰기 활동에 흥미를 갖고 부분적으로 자신감을 보이며 간단하고 쉬운 글이나 대화문을 상황과 목적에 맞게 부분적으로 작성할 수 있다.","쓰기 활동에 다소 흥미를 갖고 간단하고 쉬운 일부 글이나 대화문을 제한적으로 작성할 수 있다.","",""
"[9생스05-01]","스페인어권의 주요 문화 내용을 이해한다. ※ 내용 체계표의 가치･태도 요소를 포함하여 성취수준 개발","문화","중학교","","","","문화의 다양성에 대한 인식을 갖고 포용적 태도를 보이며 스페인어권 주요 문화 내용을 정확하게 이해한다.","문화의 다양성에 대한 인식을 갖고 포용적 태도를 보이며 스페인어권 주요 문화 내용을 비교적 정확하게 이해한다.","문화의 다양성에 대한 인식과 포용적 태도를 부분적으로 보이며 스페인어권의 주요 문화 내용을 대략적으로 이해한다.","문화의 다양성에 대한 인식과 포용적 태도를 부분적으로 보이며 스페인어권의 주요 문화 내용을 부분적으로 이해한다.","스페인어권의 일부 주요 문화 내용을 제한적으로 이해한다.","",""
"[9생스05-02]","스페인어권의 주요 문화 내용을 스페인어 의사소통 상황에 활용한다.","문화","중학교","","","","스페인어권의 주요 문화 내용을 정확하게 이해하여 다양한 스페인어 의사소통 상황에 적절히 활용할 수 있다.","스페인어권의 주요 문화 내용을 비교적 정확하게 이해하여 스페인어 의사소통 상황에 비교적 적절히 활용할 수 있다.","스페인어권의 주요 문화 내용을 대략적으로 이해하여 스페인어 의사소통 상황에 대체적으로 활용할 수 있다.","스페인어권의 주요 문화 내용의 일부를 이해하여 간단한 스페인어 의사소통 상황에 부분적으로 활용할 수 있다.","스페인어권의 주요 문화 내용의 일부를 이해하여 간단한 스페인어 의사소통 상황에 제한적으로 활용할 수 있다.","",""
"[9생스05-03]","스페인어권의 주요 문화 내용을 조사·정리한다. ※ 영역 내용 체계표의 가치･태도 요소를 포함하여 성취수준 개발","문화","중학교","","","","타 문화에 대해 많은 호기심을 갖고 스페인어권의 주요 문화 내용을 상세히 조사하여 체계적으로 정리할 수 있다.","타 문화에 대해 많은 호기심을 갖고 스페인어권의 주요 문화 내용을 비교적 상세히 조사하여 정리할 수 있다.","타 문화에 대해 호기심을 갖고 스페인어권의 주요 문화 내용을 대략적으로 조사하여 정리할 수 있다.","타 문화에 대해 호기심을 갖고 스페인어권의 주요 문화 내용을 부분적으로 조사하여 정리할 수 있다.","타 문화에 대해 다소 호기심을 갖고 스페인어권의 주요 문화 내용을 제한적으로 조사할 수 있다.","",""
"[9생스05-04]","매체를 활용하여 스페인어권의 주요 문화 내용을 설명한다.","문화","중학교","","","","다양한 매체를 효과적으로 활용하여 스페인어권의 주요 문화 내용을 정확하게 설명할 수 있다.","다양한 매체를 효과적으로 활용하여 스페인어권의 주요 문화 내용을 비교적 정확하게 설명할 수 있다.","매체를 활용하여 스페인어권의 주요 문화 내용을 대략적으로 설명할 수 있다.","매체를 활용하여 스페인어권의 주요 문화 내용을 부분적으로 설명할 수 있다.","스페인어권의 일부 주요 문화 내용을 제한적으로 설명할 수 있다.","",""
"[9생중01-01]","발음을 듣고 성모, 운모, 성조를 변별한다. ※ 내용 체계표의 가치･태도 요소를 포함하여 성취수준 개발","듣기","중학교","","","","듣기 활동에 많은 관심을 갖고 발음을 집중해서 들으며 성모, 운모, 성조를 정확하게 변별할 수 있다.","듣기 활동에 많은 관심을 갖고 발음을 집중해서 들으며 성모, 운모, 성조를 비교적 정확하게 변별할 수 있다.","듣기 활동에 관심을 갖고 발음을 부분적으로 집중하여 들으며 성모, 운모, 성조를 대체적으로 변별할 수 있다.","듣기 활동에 관심을 갖고 발음을 부분적으로 집중하여 들으며 성모, 운모, 성조를 부분적으로 변별할 수 있다.","듣기 활동에 다소 관심을 갖고 발음을 들으며 성모, 운모, 성조를 제한적으로 변별할 수 있다.","",""
"[9생중01-02]","기초적인 낱말이나 구, 간단하고 쉬운 문장을 듣고 의미를 파악한다.","듣기","중학교","","","","간단하고 쉬운 문장을 듣고 의미를 정확하게 파악한다.","간단하고 쉬운 문장을 듣고 의미를 비교적 정확하게 파악한다.","구나 간단하고 쉬운 일부 문장을 듣고 의미를 대략적으로 파악한다.","기초적인 낱말이나 일부 구를 듣고 의미를 부분적으로 파악한다.","기초적인 일부 낱말을 듣고 의미를 제한적으로 파악한다.","",""
"[9생중01-03]","일상생활과 관련된 짧고 쉬운 의사소통 표현을 듣고 의미를 파악한다. ※ 내용 체계표의 가치･태도 요소를 포함하여 성취수준 개발","듣기","중학교","","","","일상생활과 관련된 짧고 쉬운 의사소통 표현을 경청하고 의미를 정확하게 파악한다.","일상생활과 관련된 짧고 쉬운 의사소통 표현을 경청하고 의미를 비교적 정확하게 파악한다.","일상생활과 관련된 짧고 쉬운 의사소통 표현을 부분적으로 경청하고 의미를 대략적으로 파악한다.","일상생활과 관련된 짧고 쉬운 의사소통 표현을 부분적으로 경청하고 의미를 부분적으로 파악한다.","일상생활과 관련된 짧고 쉬운 의사소통 표현을 듣고 일부 의미를 제한적으로 파악한다.","",""
"[9생중01-04]","간단하고 쉬운 글이나 대화를 듣고 말의 의도를 추측하거나 그에 상응하는 반응을 보인다.  ※ 내용 체계표의 가치･태도 요소를 포함하여 성취수준 개발","듣기","중학교","","","","자신감 있는 태도로 간단하고 쉬운 글이나 대화를 듣고 의도를 정확하게 추측하거나 적절히 반응할 수 있다.","자신감 있는 태도로 간단하고 쉬운 글이나 대화를 듣고 의도를 비교적 정확하게 추측하거나 비교적 적절히 반응할 수 있다.","자신감 있는 태도를 부분적으로 보이며 간단하고 쉬운 글이나 대화를 듣고 의도를 대략적으로 추측하거나 대체적으로 반응할 수 있다.","자신감 있는 태도를 부분적으로 보이며 간단하고 쉬운 글이나 대화를 듣고 의도를 부분적으로 추측하거나 일부 반응할 수 있다.","간단하고 쉬운 글이나 대화를 듣고 의도를 제한적으로 추측할 수 있다.","",""
"[9생중02-01]","발음을 듣고 따라 말하거나 기초적인 의사소통 표현을 발음에 유의하여 말한다.","말하기","중학교","","","","발음을 듣고 정확하게 따라 말하거나 기초적인 의사소통 표현을 발음에 유의하여 정확하게 말할 수 있다.","발음을 듣고 비교적 정확하게 따라 말하거나 기초적인 의사소통 표현을 발음에 유의하여 비교적 정확하게 말할 수 있다.","발음을 듣고 대체적으로 따라 말하거나 기초적인 의사소통 표현을 발음에 유의하여 대체적으로 말할 수 있다.","발음을 듣고 부분적으로 따라 말하거나 기초적인 의사소통 표현을 발음에 유의하여 부분적으로 말할 수 있다.","발음을 듣고 제한적으로 따라 말하거나 기초적인 의사소통 표현을 제한적으로 말할 수 있다.","",""
"[9생중02-02]","기초적인 낱말이나 구, 간단하고 쉬운 문장을 활용하여 질문하거나 대답한다. ※ 내용 체계표의 가치･태도 요소를 포함하여 성취수준 개발","말하기","중학교","","","","타인을 배려하는 태도로 간단하고 쉬운 문장을 활용하여 정확하게 질문하거나 대답할 수 있다.","타인을 배려하는 태도로 간단하고 쉬운 문장을 활용하여 비교적 정확하게 질문하거나 대답할 수 있다.","타인을 배려하는 태도를 부분적으로 보이며 구나 일부 간단하고 쉬운 문장을 활용하여 대체적으로 질문하거나 대답할 수 있다.","타인을 배려하는 태도를 부분적으로 보이며 기초적인 낱말이나 일부 구를 활용하여 부분적으로 질문하거나 대답할 수 있다.","타인을 배려하는 태도를 가지려고 노력하며, 일부 기초적인 낱말을 활용하여 제한적으로 질문하거나 대답할 수 있다.","",""
"[9생중02-03]","간단한 의사소통 표현을 상황에 맞게 자신감을 가지고 적극적으로 말한다.","말하기","중학교","","","","자신감과 적극적인 자세를 가지고 간단한 의사소통 표현을 상황에 맞게 적절히 말할 수 있다.","자신감과 적극적인 자세를 가지고 간단한 의사소통 표현을 상황에 맞게 비교적 적절히 말할 수 있다.","자신감과 적극적인 자세를 부분적으로 보이며 간단한 의사소통 표현을 상황에 맞게 대체적으로 말할 수 있다.","자신감과 적극적인 자세를 부분적으로 보이며 간단한 의사소통 표현을 상황에 맞게 부분적으로 말할 수 있다.","간단한 의사소통 표현을 제한적으로 말할 수 있다.","",""
"[9생중03-01]","한어병음이나 기초적인 한자를 식별하고 소리 내어 읽는다. ※ 내용 체계표의 가치･태도 요소를 포함하여 성취수준 개발","읽기","중학교","","","","많은 흥미를 갖고 읽기 활동에 참여하며, 한어병음이나 기초적인 한자를 정확하게 식별하고 소리 내어 읽을 수 있다.","많은 흥미를 갖고 읽기 활동에 참여하며, 한어병음이나 기초적인 한자를 비교적 정확하게 식별하고 소리 내어 읽을 수 있다.","흥미를 갖고 읽기 활동에 참여하며, 한어병음이나 일부 기초적인 한자를 대체적으로 식별하고 소리 내어 읽을 수 있다.","흥미를 갖고 읽기 활동에 참여하며, 일부 한어병음을 부분적으로 식별하고 소리 내어 읽을 수 있다.","다소 흥미를 갖고 읽기 활동에 참여하며, 일부 한어병음을 제한적으로 식별하고 소리 내어 읽을 수 있다.","",""
"[9생중03-02]","기초적인 낱말, 구, 간단하고 쉬운 문장을 발음에 유의하여 읽고 의미를 파악한다.","읽기","중학교","","","","간단하고 쉬운 문장을 발음에 유의하여 읽고 의미를 정확하게 파악한다.","간단하고 쉬운 문장을 발음에 유의하여 읽고 의미를 비교적 정확하게 파악한다.","구나 간단하고 쉬운 일부 문장을 발음에 유의하여 읽고 의미를 대략적으로 파악한다.","기초적인 낱말이나 일부 구를 발음에 유의하여 읽고 의미를 부분적으로 파악한다.","일부 기초적인 낱말을 읽고 의미를 제한적으로 파악한다.","",""
"[9생중03-03]","간단하고 쉬운 글, 대화문, 디지털 매체상의 자료 등을 읽고 정보 또는 대의를 파악한다. ※ 내용 체계표의 가치･태도 요소를 포함하여 성취수준 개발","읽기","중학교","","","","다양한 관점과 견해에 대해 공감하고 존중하는 태도로 간단하고 쉬운 글, 대화문, 디지털 매체상의 자료 등을 읽고 정보 또는 대의를 정확하게 파악한다.","다양한 관점과 견해에 대해 공감하고 존중하는 태도로 간단하고 쉬운 글, 대화문, 디지털 매체상의 자료 등을 읽고 정보 또는 대의를 비교적 정확하게 파악한다.","다양한 관점과 견해에 대해 공감하고 존중하는 태도를 부분적으로 보이며 간단하고 쉬운 글, 대화문, 디지털 매체상의 자료 등을 읽고 정보 또는 대의를 대략적으로 파악한다.","다양한 관점과 견해에 대해 공감하고 존중하는 태도를 부분적으로 보이며 간단하고 쉬운 글, 대화문, 디지털 매체상의 자료 등을 읽고 정보 또는 대의를 부분적으로 파악한다.","간단하고 쉬운 글, 대화문, 디지털 매체상의 자료 등을 읽고 일부 정보를 제한적으로 파악한다.","",""
"[9생중04-01]","기초적인 낱말이나 구, 간단하고 쉬운 문장을 한어병음이나 한자로 쓴다. ※ 내용 체계표의 가치･태도 요소를 포함하여 성취수준 개발","쓰기","중학교","","","","많은 관심과 흥미를 갖고 간단하고 쉬운 문장을 한어병음이나 한자로 정확하게 쓸 수 있다.","많은 관심과 흥미를 갖고 간단하고 쉬운 문장을 한어병음이나 한자로 비교적 정확하게 쓸 수 있다.","관심과 흥미를 갖고 구나 간단하고 쉬운 일부 문장을 한어병음이나 일부 한자로 대체적으로 쓸 수 있다.","관심과 흥미를 갖고 기초적인 낱말이나 일부 구를 한어병음으로 부분적으로 쓸 수 있다.","다소 관심과 흥미를 갖고 일부 기초적인 낱말을 일부 한어병음으로 제한적으로 쓸 수 있다.","",""
"[9생중04-02]","이름이나 숫자 등 간단한 정보를 한어병음이나 한자로 기입한다.","쓰기","중학교","","","","이름이나 숫자 등 간단한 정보를 한어병음이나 한자로 정확하게 기입할 수 있다.","이름이나 숫자 등 간단한 정보를 한어병음이나 한자로 비교적 정확하게 기입할 수 있다.","이름이나 숫자 등 간단한 정보를 한어병음이나 일부 한자로 대체적으로 기입할 수 있다.","이름이나 숫자 등 간단한 정보를 한어병음으로 부분적으로 기입할 수 있다.","이름이나 숫자 등 간단한 정보를 일부 한어병음으로 제한적으로 기입할 수 있다.","",""
"[9생중04-03]","낱말의 용법과 기본 어순에 유의하여 상황이나 목적에 맞게 짧고 쉬운 문장을 작성한다.","쓰기","중학교","","","","다양한 낱말의 용법과 기본 어순에 유의하여 상황이나 목적에 맞게 짧고 쉬운 문장을 적절히 작성할 수 있다.","다양한 낱말의 용법과 기본 어순에 유의하여 상황이나 목적에 맞게 짧고 쉬운 문장을 비교적 적절히 작성할 수 있다.","낱말의 용법과 기본 어순에 유의하여 상황이나 목적에 맞게 짧고 쉬운 문장을 대체적으로 작성할 수 있다.","일부 낱말의 용법과 기본 어순에 유의하여 상황이나 목적에 맞게 짧고 쉬운 문장을 부분적으로 작성할 수 있다.","짧고 쉬운 문장을 제한적으로 작성할 수 있다.","",""
"[9생중05-01]","기본적인 중국 문화 내용을 이해하여 중국어 의사소통 상황에 활용한다.","문화","중학교","","","","기본적인 중국 문화 내용을 정확하게 이해하여 의사소통 상황에 적절히 활용할 수 있다.","기본적인 중국 문화 내용을 비교적 정확하게 이해하여 의사소통 상황에 비교적 적절히 활용할 수 있다.","기본적인 중국 문화 내용을 대략적으로 이해하여 의사소통 상황에 대체적으로 활용할 수 있다.","기본적인 중국 문화 내용의 일부를 이해하여 의사소통 상황에 부분적으로 활용할 수 있다.","기본적인 중국 문화 내용의 일부를 이해하여 의사소통 상황에 제한적으로 활용할 수 있다.","",""
"[9생중05-02]","기본적인 중국 문화 내용을 조사하고 한중 문화를 비교하여 문화적 다양성을 이해한다. ※ 내용 체계표의 가치･태도 요소를 포함하여 성취수준 개발","문화","중학교","","","","기본적인 중국 문화 내용을 상세히 조사하고 한중 문화를 비교하여 문화적 다양성을 존중하고 폭넓게 이해한다.","기본적인 중국 문화 내용을 비교적 상세히 조사하고 한중 문화를 비교하여 문화적 다양성을 존중하고 이해한다.","기본적인 중국 문화 내용을 대체적으로 조사하고 한중 문화를 비교하여 문화적 다양성을 부분적으로 존중하는 태도를 보이며 대략적으로 이해한다.","기본적인 중국 문화 내용의 일부를 조사하고 한중 문화를 비교하여 문화적 다양성을 부분적으로 존중하는 태도를 보이며 부분적으로 이해한다.","기본적인 중국 문화 내용의 일부를 제한적으로 조사하고 문화 내용을 제한적으로 이해한다.","",""
"[9생중05-03]","중국 문화를 직간접적으로 체험하고, 다양한 매체를 활용하여 정보를 공유한다.  ※ 내용 체계표의 가치･태도 요소를 포함하여 성취수준 개발","문화","중학교","","","","포용성과 문화적 감수성을 가지고 중국 문화를 직간접적으로 체험하며, 다양한 매체를 활용하여 핵심적이고 세부적인 정보를 명료하게 공유할 수 있다.","포용성과 문화적 감수성을 가지고 중국 문화를 직간접적으로 체험하며, 다양한 매체를 활용하여 핵심적이고 세부적인 정보를 공유할 수 있다.","포용성과 문화적 감수성을 부분적으로 보이고 중국 문화를 직간접적으로 체험하며, 다양한 매체를 활용하여 간단한 정보를 공유할 수 있다.","포용성과 문화적 감수성을 부분적으로 보이고 중국 문화를 직간접적으로 체험하며, 다양한 매체를 활용하여 단편적인 정보를 공유할 수 있다.","중국 문화를 직간접적으로 체험하며, 일부 매체를 활용하여 단편적인 정보를 제한적으로 공유할 수 있다.","",""
"[9생중05-04]","중국 문화에 대해 호기심을 갖고 수업이나 과제 활동에 적극적으로 참여한다.","문화","중학교","","","","중국 문화에 대해 많은 호기심을 갖고 수업이나 과제 활동에 적극적으로 참여할 수 있다.","","중국 문화에 대해 호기심을 갖고 수업이나 과제 활동에 부분적으로 적극성을 보이며 참여할 수 있다.","","중국 문화에 대해 다소 호기심을 갖고 수업이나 과제 활동에 제한적으로 참여할 수 있다.","",""
"[9생일01-01]","음성적 특징에 유의하여 듣고 문자와 낱말을 식별한다.","듣기","중학교","","","","다양한 음성적 특징에 유의하여 간단하고 쉬운 문장을 듣고 낱말을 정확하게 식별할 수 있다.","다양한 음성적 특징에 유의하여 간단하고 쉬운 문장을 듣고 낱말을 비교적 정확하게 식별할 수 있다.","음성적 특징에 유의하여 간단하고 쉬운 구나 간단하고 쉬운 일부 문장을 듣고 낱말을 대체적으로 식별할 수 있다","일부 음성적 특징에 유의하여 낱말이나 간단하고 쉬운 일부 구를 듣고 문자와 낱말을 부분적으로 식별할 수 있다.","일부 낱말을 듣고 문자를 제한적으로 식별할 수 있다.","",""
"[9생일01-02]","낱말, 간단하고 쉬운 구와 문장을 듣고 의미를 이해한다. ※ 내용 체계표의 가치･태도 요소를 포함하여 성취수준 개발","듣기","중학교","","","","듣기 활동에 많은 흥미를 갖고 적극적으로 참여하며 간단하고 쉬운 문장을 듣고 맥락 속에서 의미를 정확하게 이해한다.","듣기 활동에 많은 흥미를 갖고 적극적으로 참여하며 간단하고 쉬운 문장을 듣고 맥락 속에서 의미를 비교적 정확하게 이해한다.","듣기 활동에 흥미를 갖고 부분적으로 적극성을 보이며 간단하고 쉬운 구와 간단하고 쉬운 일부 문장을 듣고 의미를 대략적으로 이해한다.","듣기 활동에 흥미를 갖고 부분적으로 적극성을 보이며 낱말, 간단하고 쉬운 일부 구를 듣고 의미를 부분적으로 이해한다.","듣기 활동에 다소 흥미를 갖고 일부 낱말을 듣고 의미를 제한적으로 이해한다.","",""
"[9생일01-03]","일상생활과 관련된 간단하고 쉬운 글이나 대화를 듣고 내용을 파악한다.","듣기","중학교","","","","일상생활과 관련된 간단하고 쉬운 글이나 대화를 듣고 핵심적이고 세부적인 내용을 정확하게 파악한다.","일상생활과 관련된 간단하고 쉬운 글이나 대화를 듣고 핵심적이고 세부적인 내용을 비교적 정확하게 파악한다.","일상생활과 관련된 간단하고 쉬운 글이나 대화를 듣고 내용을 대략적으로 파악한다.","일상생활과 관련된 간단하고 쉬운 글이나 대화를 듣고 내용을 부분적으로 파악한다.","일상생활과 관련된 간단하고 쉬운 글이나 대화를 듣고 단편적인 내용을 제한적으로 파악한다.","",""
"[9생일02-01]","음성적 특징에 유의하여 낱말, 간단하고 쉬운 구나 문장을 말한다.","말하기","중학교","","","","다양한 음성적 특징에 유의하여 간단하고 쉬운 문장을 정확하게 말할 수 있다.","다양한 음성적 특징에 유의하여 간단하고 쉬운 문장을 비교적 정확하게 말할 수 있다.","음성적 특징에 유의하여 간단하고 쉬운 구나 간단하고 쉬운 일부 문장을 대체적으로 말할 수 있다.","일부 음성적 특징에 유의하여 낱말과 간단하고 쉬운 일부 구를 부분적으로 말할 수 있다.","일부 낱말을 제한적으로 말할 수 있다.","",""
"[9생일02-02]","간단하고 쉬운 구나 문장으로 상황을 묘사하거나 설명한다.","말하기","중학교","","","","간단하고 쉬운 문장으로 상황을 정확하게 묘사하거나 설명할 수 있다.","간단하고 쉬운 문장으로 상황을 비교적 정확하게 묘사하거나 설명할 수 있다.","간단하고 쉬운 구나 간단하고 쉬운 일부 문장으로 상황을 대략적으로 묘사하거나 설명할 수 있다.","간단하고 쉬운 구로 상황을 부분적으로 묘사하거나 설명할 수 있다.","간단하고 쉬운 일부 구로 상황을 제한적으로 묘사하거나 설명할 수 있다.","",""
"[9생일02-03]","간단하고 쉬운 의사소통 기본 표현을 활용하여 상황에 맞게 말한다. ※ 내용 체계표의 가치･태도 요소를 포함하여 성취수준 개발","말하기","중학교","","","","말하기 활동에 협력적으로 소통하는 자세로 간단하고 쉬운 다양한 의사소통 기본 표현을 활용하여 상황에 맞게 적절히 말할 수 있다.","말하기 활동에 협력적으로 소통하는 자세로 간단하고 쉬운 다양한 의사소통 기본 표현을 활용하여 상황에 맞게 비교적 적절히 말할 수 있다.","말하기 활동에 협력적으로 소통하는 자세를 부분적으로 보이며 간단하고 쉬운 의사소통 기본 표현을 활용하여 상황에 맞게 대체적으로 말할 수 있다.","말하기 활동에 협력적으로 소통하는 자세를 부분적으로 보이며 간단하고 쉬운 의사소통 기본 표현을 활용하여 상황에 맞게 부분적으로 말할 수 있다.","간단하고 쉬운 일부 의사소통 기본 표현을 활용하여 제한적으로 말할 수 있다.","",""
"[9생일02-04]","상대방의 말을 존중하며 대화에 적극적으로 참여한다.","말하기","중학교","","","","상대방의 말을 존중하며 대화에 적극적으로 참여할 수 있다.","","상대방의 말을 존중하며 대화에 부분적으로 적극성을 보이며 참여할 수 있다.","","상대방의 말을 존중하는 태도를 가지려 노력하며 대화에 제한적으로 참여할 수 있다.","",""
"[9생일03-01]","음성적 특징에 유의하여 낱말, 간단하고 쉬운 구나 문장을 소리 내어 읽는다.","읽기","중학교","","","","다양한 음성적 특징에 유의하여 간단하고 쉬운 문장을 정확하게 소리 내어 읽을 수 있다.","다양한 음성적 특징에 유의하여 간단하고 쉬운 문장을 비교적 정확하게 소리 내어 읽을 수 있다.","음성적 특징에 유의하여 간단하고 쉬운 구나 간단하고 쉬운 일부 문장을 대체적으로 소리 내어 읽을 수 있다.","일부 음성적 특징에 유의하여 낱말, 간단하고 쉬운 일부 구를 부분적으로 소리 내어 읽을 수 있다.","일부 낱말을 제한적으로 소리 내어 읽을 수 있다.","",""
"[9생일03-02]","낱말, 간단하고 쉬운 구나 문장을 읽고 의미를 이해한다. ※ 내용 체계표의 가치･태도 요소를 포함하여 성취수준 개발","읽기","중학교","","","","읽기 활동에 많은 흥미를 갖고 적극적으로 참여하며 간단하고 쉬운 문장을 읽고 맥락에 맞게 의미를 정확하게 이해한다.","읽기 활동에 많은 흥미를 갖고 적극적으로 참여하며 간단하고 쉬운 문장을 읽고 맥락에 맞게 의미를 비교적 정확하게 이해한다.","읽기 활동에 흥미를 갖고 부분적으로 적극성을 보이며 간단하고 쉬운 구나 간단하고 쉬운 일부 문장을 읽고 의미를 대략적으로 이해한다.","읽기 활동에 흥미를 갖고 부분적으로 적극성을 보이며 낱말, 간단하고 쉬운 일부 구를 읽고 의미를 부분적으로 이해한다.","읽기 활동에 다소 흥미를 갖고 일부 낱말을 읽고 의미를 제한적으로 이해한다.","",""
"[9생일03-03]","간단하고 쉬운 대화문이나 글, 디지털 텍스트를 읽고 정보를 파악한다.  ※ 내용 체계표의 가치･태도 요소를 포함하여 성취수준 개발","읽기","중학교","","","","다양한 관점과 의견을 공감하고 수용하는 자세로 간단하고 쉬운 대화문이나 글, 디지털 텍스트를 읽고 핵심적이고 세부적인 정보를 정확하게 파악한다.","다양한 관점과 의견을 공감하고 수용하는 자세로 간단하고 쉬운 대화문이나 글, 디지털 텍스트를 읽고 핵심적이고 세부적인 정보를 비교적 정확하게 파악한다.","다양한 관점과 의견을 공감하고 수용하는 자세를 부분적으로 보이며 간단하고 쉬운 대화문이나 글, 디지털 텍스트를 읽고 정보를 대략적으로 파악한다.","다양한 관점과 의견을 공감하고 수용하는 자세를 부분적으로 보이며 간단하고 쉬운 대화문이나 글, 디지털 텍스트를 읽고 간단한 정보를 부분적으로 파악한다.","간단하고 쉬운 대화문이나 글, 디지털 텍스트를 읽고 일부 단편적인 정보를 제한적으로 파악한다.","",""
"[9생일04-01]","가나와 낱말을 바르게 쓴다.","쓰기","중학교","","","","가나와 낱말을 정확하게 쓸 수 있다.","가나와 낱말을 비교적 정확하게 쓸 수 있다.","가나와 낱말을 대체적으로 쓸 수 있다.","가나와 일부 낱말을 부분적으로 쓸 수 있다.","일부 가나를 제한적으로 쓸 수 있다.","",""
"[9생일04-02]","간단하고 쉬운 구나 문장을 표기법과 어법에 맞게 쓴다.","쓰기","중학교","","","","간단하고 쉬운 문장을 표기법과 어법에 맞게 정확하게 쓸 수 있다.","간단하고 쉬운 문장을 표기법과 어법에 맞게 비교적 정확하게 쓸 수 있다.","간단하고 쉬운 구나 간단하고 쉬운 일부 문장을 표기법과 어법에 맞게 대체적으로 쓸 수 있다.","간단하고 쉬운 일부 구를 표기법과 어법에 맞게 부분적으로 쓸 수 있다.","간단하고 쉬운 일부 구를 표기법에 맞게 제한적으로 쓸 수 있다.","",""
"[9생일04-03]","간단하고 쉬운 대화문이나 글을 상황과 목적에 맞게 작성한다. ※ 내용 체계표의 가치･태도 요소를 포함하여 성취수준 개발","쓰기","중학교","","","","쓰기 활동에 많은 흥미와 자신감을 가지고 적극적으로 참여하며 간단하고 쉬운 다양한 대화문이나 글을 상황과 목적에 맞게 적절히 작성할 수 있다.","쓰기 활동에 많은 흥미와 자신감을 가지고 적극적으로 참여하며 간단하고 쉬운 다양한 대화문이나 글을 상황과 목적에 맞게 비교적 적절히 작성할 수 있다.","쓰기 활동에 흥미를 갖고 부분적으로 자신감과 적극성을 보이며 간단하고 쉬운 대화문이나 글을 상황과 목적에 맞게 대체적으로 작성할 수 있다.","쓰기 활동에 흥미를 갖고 부분적으로 자신감과 적극성을 보이며 간단하고 쉬운 대화문이나 글을 상황과 목적에 맞게 부분적으로 작성할 수 있다.","쓰기 활동에 다소 흥미를 갖고 간단하고 쉬운 일부 대화문이나 글을 제한적으로 작성할 수 있다.","",""
"[9생일05-01]","일본 문화 내용을 이해한다.","문화","중학교","","","","일본 문화 내용을 정확하게 이해한다.","일본 문화 내용을 비교적 정확하게 이해한다.","일본 문화 내용을 대략적으로 이해한다.","일본 문화 내용을 부분적으로 이해한다.","일본 문화 내용의 일부를 제한적으로 이해한다.","",""
"[9생일05-02]","일본 문화 내용을 조사･정리하여 보고서를 작성한다. ※ 내용 체계표의 가치･태도 요소를 포함하여 성취수준 개발","문화","중학교","","","","문화의 다양성에 대한 이해와 포용적 태도로 일본 문화 내용을 상세히 조사･정리하여 논리적으로 보고서를 작성할 수 있다.","문화의 다양성에 대한 이해와 포용적 태도로 일본 문화 내용을 비교적 상세히 조사･정리하여 보고서를 작성할 수 있다","문화의 다양성에 대한 이해와 포용적 태도를 부분적으로 보이며 일본 문화 내용을 대략적으로 조사･정리하여 간단한 보고서를 작성할 수 있다.","문화의 다양성에 대한 이해와 포용적 태도를 부분적으로 보이며 일본 문화 내용을 일부 조사･정리하여 단편적인 보고서를 작성할 수 있다.","일본 문화 내용을 일부 조사할 수 있다.","",""
"[9생일05-03]","한일 문화의 공통점과 차이점에 대해 상호문화적 관점에서 온오프라인으로 의견을 공유한다.","문화","중학교","","","","한일 문화의 공통점과 차이점에 대해 정확하게 이해하고 상호문화적 관점에서 온오프라인으로 다양한 의견을 명료하게 공유할 수 있다.","한일 문화의 공통점과 차이점에 대해 비교적 정확하게 이해하고 상호문화적 관점에서 온오프라인으로 다양한 의견을 공유할 수 있다.","한일 문화의 공통점과 차이점에 대해 대략적으로 이해하고 상호문화적 관점을 부분적으로 보이며 온오프라인으로 간단한 의견을 공유할 수 있다.","한일 문화의 공통점과 차이점에 대해 일부 이해하고 상호문화적 관점을 부분적으로 보이며 온오프라인으로 단편적인 의견을 공유할 수 있다.","한일 문화의 공통점을 일부 이해하고 온오프라인으로 단편적인 의견을 제한적으로 공유할 수 있다.","",""
"[9생일05-04]","언어문화･비언어 문화를 포함한 일본 문화 내용을 의사소통 상황에 활용한다.","문화","중학교","","","","언어문화･비언어 문화를 포함한 일본 문화 내용을 정확하게 이해하고 의사소통 상황에 적절히 활용할 수 있다.","","언어문화･비언어 문화를 포함한 일본 문화 내용을 비교적 정확하게 이해하고 의사소통 상황에 비교적 적절히 활용할 수 있다.","","언어문화･비언어 문화를 포함한 일본 문화 내용을 대략적으로 이해하고 의사소통 상황에 대체적으로 활용할 수 있다.","",""
