"code","description","domain","grade","keywords","prerequisite","scope","level_A","level_B","level_C","level_D","level_E","competencies","common_misconceptions"
"[2바02-02]","우리나라의 소중함을 알고 사랑하는 마음을 기른다.","우리는 어디서 살아갈까","초1-2","","","","우리나라 상징과 문화에 대하여 이해하고 나라에 대한 긍지를 가지며, 나라를 위해 애쓰신 분들에게 감사하는 마음을 적극적으로 표현하고, 나라를 사랑하는 마음을 갖는다.","우리나라의 상징과 문화에 대하여 이해하고 존중하며, 나라를 위해 애쓰신 분들에게 감사하는 마음을 표현하고, 나라를 사랑하는 마음을 갖는다.","우리나라의 상징과 문화에 대하여 알고, 나라를 위해 애쓰신 분들의 사례를 이해하며, 나라의 소중함을 느낀다.","","","",""
"[2바02-03]","차이나 다양성을 서로 존중하면서 생활한다.","우리는 어디서 살아갈까","초1-2","","","","다른 나라의 언어, 의상, 음식 및 놀이 등 다양한 문화에 대하여 호기심을 가지고 조사하며, 서로 다른 문화를 이해하고 차이를 존중하며 공감하는 태도를 갖는다.","다른 나라의 언어, 의상, 음식 및 놀이의 종류를 조사하고, 서로 다른 문화를 존중하고 공감하는 태도를 갖는다.","다른 문화에 대하여 알아보고 서로 다름을 존중하려는 태도를 기르기 위해 노력한다.","","","",""
"[2바02-04]","새로운 활동에 호기심을 갖고 도전한다.","우리는 어디서 살아갈까","초1-2","","","","여러 디지털 도구와 매체의 효과적인 활용법을 익혀 우리 주변의 다양한 공간을 탐구하며, 새로운 일에 호기심을 갖고 적극적으로 도전한다.","디지털 도구와 매체의 사용법을 익혀 우리 주변의 다양한 공간에 대하여 알아보며, 새로운 일에 관심을 갖고 도전한다.","디지털 도구와 매체의 사용법을 알기 위해 노력하며 우리 주변의 공간을 살피고, 새로운 일에 관심을 가진다.","","","",""
"[2바03-01]","하루의 가치를 느끼며 지금을 소중히 여긴다.","우리는 지금 어떻게 살아갈까","초1-2","","","","생활 습관의 의미와 중요성을 알고, 올바른 하루 생활 습관 계획을 수립하여 실천하며, 자신의 생활을 스스로 관리해 하루를 소중히 여긴다.","생활 습관의 의미와 중요성을 알고, 하루 생활 습관 계획을 수립해 실천한다.","생활 습관의 의미를 알고, 지금을 소중히 여기는 마음가짐을 갖는다.","","","",""
"[2바03-02]","계절의 변화에 대응하며 생활한다.","우리는 지금 어떻게 살아갈까","초1-2","","","","계절의 특징과 관련지어 계절에 알맞은 생활 모습을 파악하며, 계절에 따른 생활 모습의 변화가 중요한 이유를 발견해 이를 일상생활에 적용하며 계절 변화에 대응한다.","계절에 따라 알맞은 생활 모습이 달라지는 이유를 알고 중요성을 파악해 일상생활에서 실천한다.","계절에 따라 알맞은 생활 모습의 차이를 구분하며 일상생활에서 계절의 변화에 관심을 갖는다.","","","",""
"[2바03-03]","여러 인물의 삶을 통해 공동체성을 기른다.","우리는 지금 어떻게 살아갈까","초1-2","","","","함께 사는 삶을 위해 노력한 인물을 조사해 훌륭한 점을 살펴보며, 공동체를 위해 우리가 할 수 있는 일을 구체적으로 찾아 실천한다.","함께 사는 삶을 위해 노력한 인물에 대해 알아보고 공동체를 위해 우리가 할 수 있는 일을 실천한다.","함께 사는 삶을 위해 노력한 인물을 알고 공동체를 위해 우리가 할 수 있는 일을 실천하려고 노력한다.","","","",""
"[2바03-04]","공동체 속에서 지속가능성을 위한 삶의 방식을 찾아 실천한다.","우리는 지금 어떻게 살아갈까","초1-2","","","","자원 절약 등 공동체 생활에 필요한 생활 태도의 중요성을 이해하고, 지속가능성을 위한 삶의 방식을 탐색하여 생활 속에서 실천한다.","자원 절약 등 공동체 속의 생활 태도를 알고, 지속가능성을 위한 생활 방식을 찾아 실천한다.","자원 절약 등 공동체 속의 생활 태도를 구별하고, 생활 속에서 실천하고자 노력한다.","","","",""
"[2바04-01]","모두를 위한 생활환경을 만드는 데 참여한다.","우리는 무엇을 하며 살아갈까","초1-2","","","","생활에서 불편함을 겪는 사람들의 사례를 통해 당사자들의 어려움을 발견하고 공감하며, 개선하기 위한 방법을 탐색하고 실천한다.","생활에서 불편함을 겪는 사람들의 사례를 통해 당사자들의 어려움에 관심을 가지고, 개선 방법을 찾아 실천한다.","생활에서 불편함을 겪는 사람들이 있다는 것을 알고, 당사자들의 어려움에 대해 관심을 가진다.","","","",""
"[2바04-02]","다양한 생각이나 의견에 대해 개방적인 태도를 형성한다.","우리는 무엇을 하며 살아갈까","초1-2","","","","개방적인 태도로 소통해야 하는 이유와 방법, 필요한 상황을 정확하게 이해하고, 상대를 존중하며 소통한다.","개방적인 태도로 소통해야 하는 이유와 방법을 알고 상대와 소통한다.","나와 상대의 의견이 다를 수 있음을 알고, 다른 사람의 생각이나 의견을 경청하려고 노력한다.","","","",""
"[2바04-03]","여럿이 하는 활동에 관심을 갖고 자발적으로 협력한다.","우리는 무엇을 하며 살아갈까","초1-2","","","","다른 사람과 협력하는 삶의 의미와 협력하며 살아가야 하는 까닭을 이해하고, 여럿이 함께 하는 활동에 관심을 가지며 자발적으로 협력한다.","다른 사람과 협력하며 살아가야 하는 까닭을 이해하고, 여럿이 함께 하는 활동에 협력한다.","다른 사람과 협력하며 살아가는 삶의 필요성을 알고, 여럿이 함께 하는 활동에서 협력하려고 노력한다.","","","",""
"[2바04-04]","지금까지의 생활 습관과 학습 습관을 되돌아본다.","우리는 무엇을 하며 살아갈까","초1-2","","","","올바른 생활 습관과 학습 습관이 무엇인지 알아보고 자신의 습관을 스스로 점검한 후 더 나아지기 위한 계획을 세운다.","올바른 생활 습관과 학습 습관이 무엇인지 알고 자신의 습관을 점검하여 되돌아보고 반성한다.","올바른 생활 습관과 학습 습관이 무엇인지 관심을 갖고 자신의 습관과 관련지어 생각한다.","","","",""
"[2슬01-01]","학교 안팎의 모습과 생활을 탐색하며 안전한 학교 생활을 한다.","우리는 누구로 살아갈까?","초1-2","","","","학교 안팎의 다양한 시설의 이름과 모습을 파악하고, 학교 안팎에서의 생활 모습을 탐색하며, 안전 수칙을 익혀 안전하게 생활한다.","학교 안팎의 주요 시설을 알고, 학교 안팎에서의 생활 모습을 관찰하며, 안전하게 생활하는 태도를 기른다.","학교 안팎의 주요 시설을 둘러보고, 학교 안팎에서의 생활 모습을 살펴보며, 안전하게 생활하고자 노력한다.","","","",""
"[2슬01-02]","나를 탐색하여 나에 대해 설명한다.","우리는 누구로 살아갈까?","초1-2","","","","내가 무엇을 잘하고 무엇을 좋아하는지 알아보는 탐색 활동에 적극 참여하여 나’에 대해 알게 된 내용을 다른 사람에게 구체적으로 설명한다.","내가 무엇을 잘하고 무엇을 좋아하는지 알아보는 탐색 활동에 참여하며 나’에 대해 알게 된 내용을 말한다.","내가 잘하거나 좋아하는 것은 무엇인지 탐색하며, 나’에 대해 관심을 가진다.","","","",""
"[2슬01-03]","가족이나 주변 사람에게 관심을 갖고 함께 살아가는 모습을 탐구한다.","우리는 누구로 살아갈까?","초1-2","","","","가족, 친구, 선생님, 이웃 등 나를 둘러싼 주변 사람들에 관심을 가지며 그 관계에 대해 이해하고, 이들이 함께 살아가는 모습을 적극적으로 탐구한다.","나의 가족이나 친구 등 주변 사람들을 알고 관심을 가지며, 이들이 함께 살아가는 모습을 조사한다.","나의 가족이나 친구들에게 관심을 가지고, 이들이 살아가는 모습을 살펴본다.","","","",""
"[2슬01-04]","사람과 자연, 동식물이 어우러져 사는 생태를 탐구한다.","우리는 누구로 살아갈까?","초1-2","","","","인간은 동식물과 함께하는 자연 생태의 일부임을 알고, 사람과 자연, 동식물이 어우러져 사는 생태에 대해 호기심을 갖고 탐구한다.","인간은 동식물과 함께 자연 속에서 살아감을 알고, 사람과 자연, 동식물이 어우러져 사는 생태의 모습을 조사한다.","인간은 자연 속에서 살아감을 알고, 주변의 동식물을 살펴본다.","","","",""
"[2슬02-01]","우리가 살고 있는 마을과 사람들이 생활하는 모습을 살펴본다.","우리는 어디서 살아갈까","초1-2","","","","우리가 사는 마을의 모습과 마을 사람들이 하는 일을 적극적으로 살펴 사람들의 생활 모습을 파악하며, 마을에서 안전한 장소와 도움을 청할 수 있는 장소를 확인하여 소개한다.","우리가 사는 마을의 모습과 사람들의 생활 모습을 살펴보고 사람들이 하는 일을 파악하며, 마을에서 안전한 장소와 도움을 청할 수 있는 곳을 찾아본다.","우리가 사는 마을의 모습과 마을 사람들이 하는 일을 살펴보고, 마을의 안전을 지켜주는 곳과 도움을 청할 수 있는 곳에 관심을 갖는다.","","","",""
"[2슬02-02]","우리나라의 모습이나 문화를 조사한다.","우리는 어디서 살아갈까","초1-2","","","","우리나라의 모습과 상징 및 특징, 문화에 대해 조사하여 그 내용을 이해하고, 나라를 사랑하는 마음을 갖는다.","우리나라의 문화에 대해 조사하여 그 내용을 이해하고, 우리나라의 소중함을 깨닫는다.","우리나라의 모습과 상징을 조사하여 주요 내용을 이해하고, 우리나라에 관심을 갖는다.","","","",""
"[2슬02-03]","알고 싶은 나라를 탐구하며 다른 나라에 관심을 갖는다.","우리는 어디서 살아갈까","초1-2","","","","알고 싶은 나라를 선택하여 다양한 방법으로 탐구하며, 나라마다 가진 문화의 차이를 이해하고 존중하는 태도를 갖는다.","알고 싶은 나라에 대해  탐구하고, 그 나라의 문화를 존중하는 태도를 갖는다.","알고 싶은 나라를 떠올리고 그 나라에 대해 조사하며, 다른 나라에 관심을 갖는 태도를 기른다.","","","",""
"[2슬02-04]","궁금한 세계를 다양한 매체로 탐색한다.","우리는 어디서 살아갈까","초1-2","","","","우주, 바닷속, 땅속, 가상 공간 등 궁금한 세계에 대해 흥미를 가지고 다양한 매체를 활용하여 탐색하며, 새로운 것에 호기심을 갖고 탐구하는 태도를 가진다.","우주, 바닷속, 땅속, 가상 공간 등 궁금한 세계에 흥미를 가지고 매체를 활용하여 탐색하며, 새로운 것에 호기심을 가진다.","우주, 바닷속, 땅속, 가상 공간 등 궁금한 세계에 대해 상상하고, 매체를 활용하여 관련 내용을 확인하려는 태도를 지닌다.","","","",""
"[2슬03-01]","하루의 변화와 사람들이 하루를 살아가는 모습을 탐색한다.","우리는 지금 어떻게 살아갈까","초1-2","","","","하루의 변화를 이해하고 하루 동안 사람들의 생활 모습을 탐색하며, 나의 하루와 비교하여 같은 시각 사람들은 무엇을 하고 있을지 구체적으로 예측한다.","하루의 변화를 알고 하루 동안 사람들의 생활 모습을 탐색하며, 같은 시각 사람들은 무엇을 하고 있을지 예측한다.","하루의 변화를 알고 하루 동안 사람들의 생활 모습을 살펴보며 같은 시각 사람들은 무엇을 하고 있을지 관심을 가진다.","","","",""
"[2슬03-02]","계절과 생활의 관계를 탐구한다.","우리는 지금 어떻게 살아갈까","초1-2","","","","계절의 변화에 따라 영향을 받는 생활 모습을 자료(그림이나 표 등)로 파악하고, 기초적인 탐구과정에 따라 계절의 변화에 영향을 받는 사람들의 생활 모습을 탐구한다.","계절의 변화에 따라 영향을 받는 생활 모습을 알고, 계절의 변화에 따른 사람들의 생활 모습을 조사한다.","계절의 변화에 따라 영향을 받는 생활 모습을 알고, 계절별 사람들의 생활 모습을 살펴본다.","","","",""
"[2슬03-03]","관심 있는 대상의 과거와 현재를 살펴보고 미래를 상상한다.","우리는 지금 어떻게 살아갈까","초1-2","","","","내가 관심을 갖는 대상의 특징을 이해하고, 이 대상이 과거부터 현재까지 어떻게 변화해왔는지를 탐구하며, 이를 바탕으로 미래에는 어떻게 변화할지 상상한다.","내가 관심을 가진 대상이 과거부터 현재까지 변화해온 모습을 살펴보며, 미래에는 어떻게 달라질지 상상한다.","내가 관심을 가진 대상의 과거와 현재의 모습을 살펴보며, 미래의 모습에 관심을 가진다.","","","",""
"[2슬03-04]","우리의 생활과 관련된 지속가능성의 다양한 사례를 찾고 탐색한다.","우리는 지금 어떻게 살아갈까","초1-2","","","","우리 생활과 관련된 지속가능성의 사례를 찾아 삶과 연관지어 파악하고, 지속가능한 삶을 위해 내가 할 수 있는 일을 다양하게 탐색한다.","우리 생활과 관련된 지속가능성의 사례를 파악하고, 지속가능한 삶을 위해 내가 할 수 있는 일을 탐색한다.","우리 생활과 관련된 지속가능성의 사례를 알고, 지속가능한 삶을 위해 내가 할 수 있는 일을 떠올린다.","","","",""
"[2슬04-01]","생활도구의 모양이나 기능을 탐색하고 바꾸어본다.","우리는 무엇을 하며 살아갈까","초1-2","","","","생활에 필요한 다양한 도구의 모양과 기능, 쓰임새를 탐색하며, 생활 도구를 새롭게 바꾸어 보고, 대상을 바라보는 여러 가지 관점을 수용하는 태도를 갖는다.","생활에 필요한 도구의 모양과 기능을 알아보고, 생활 도구를 새롭게 바꿔보며, 대상을 바라보는 여러 가지 관점을 수용하려고 노력한다.","생활에 필요한 도구에는 무엇이 있는지 알고, 생활도구의 모양이나 기능의 일부를 바꾸어보며 대상을 바라보는 여러 가지 관점이 있음을 느낀다.","","","",""
"[2슬04-02]","상상한 것을 다양한 매체와 재료로 구현한다.","우리는 무엇을 하며 살아갈까","초1-2","","","","대상을 떠올리며 엉뚱하고 기발하게 상상하고, 매체의 정확한 사용법과 재료의 특징을 파악하여 상상한 것을 창의적으로 구현한다.","대상을 떠올리며 다양하게 상상하고, 매체의 기초적인 사용법과 재료의 특징을 파악하여 상상한 것을 구현한다.","대상을 떠올리며 상상하고, 주어진 매체와 재료를 활용하여 상상한 것을 구현한다.","","","",""
"[2슬04-03]","경험한 것 중에서 관심 있는 주제를 정하고 조사한다.","우리는 무엇을 하며 살아갈까","초1-2","","","","자신이 경험한 것들을 연결 지어 이해하고, 관심 있는 주제를 정해 다양한 매체를 바르게 활용하여 조사한다.","자신이 경험한 것들의 내용을 비교하며, 관심 있는 주제를 정해 매체를 활용하여 조사한다.","자신이 경험한 내용을 떠올리고, 주제를 정해 매체를 활용하여 조사한다.","","","",""
"[2슬04-04]","배운 것과 배울 것을 연결하며 앞으로의 배움을 상상한다.","우리는 무엇을 하며 살아갈까","초1-2","","","","이번 학년에서 배운 것을 이해하고 다음 학년에서 배울 내용과 연결하여 앞으로의 배움에 관심과 흥미를 가진다.","이번 학년에서 배운 것을 알고 다음 학년에서 배울 내용과 연결하며 앞으로의 배움에 관심을 가진다.","이번 학년에서 배운 것을 떠올리고 다음 학년에서의 배움을 상상하며 관심을 가진다.","","","",""
"[2즐01-01]","즐겁게 놀이하며, 건강하고 안전하게 생활한다.","우리는 누구로 살아갈까","초1-2","","","","놀이 장소의 안전 상황을 명확하게 파악하고 놀이 규칙을 적극적으로 준수하여 창의적으로 놀이 활동에 참여한다.","놀이 장소의 안전 상황을 살피고 놀이 규칙을 준수하여 놀이 활동에 참여한다.","안전한 놀이 장소의 중요성을 알고 놀이 활동에 참여한다.","","","",""
"[2즐01-02]","놀이하며 내 몸의 움직임이나 감각을 느낀다.","우리는 누구로 살아갈까","초1-2","","","","신체를 이용한 여러 가지 놀이를 수행하며 자신의 신체 움직임과 감각을 인식하고 다양한 놀이에 적극적으로 참여한다.","신체를 이용한 놀이를 수행하고 자신의 신체 움직임과 감각을 인식하며 놀이 활동에 참여한다.","자신의 신체 변화와 몸의 움직임을 느끼고 놀이 활동에 참여한다.","","","",""
"[2즐01-03]","가족이나 주변 사람과 소통하며 어울린다.","우리는 누구로 살아갈까","초1-2","","","","가족, 친구, 이웃 등 주변 사람들에 대해 관심을 가지고 존중하는 태도로 서로 의견을 주고받으며 함께 활동한다.","가족, 친구, 이웃 등 주변 사람들에 대해 관심을 가지고 서로 의견을 주고받으며 함께 활동한다.","가족, 친구, 이웃 등 주변 사람들과 이야기를 나누며 함께 활동한다.","","","",""
"[2즐01-04]","우리를 둘러싼 자연의 아름다움을 감상한다.","우리는 누구로 살아갈까","초1-2","","","","계절의 변화를 인식하고 일상 속 자연이 주는 아름다움을 적극적으로 감상하고 표현한다.","계절의 변화를 알고 일상 속 자연의 아름다움에 대한 감상을 표현한다.","자연의 아름다움에 대한 자신의 느낌을 간단히 표현한다.","","","",""
"[2즐02-01]","내가 참여할 수 있는 문화 예술을 향유한다.","우리는 어디서 살아갈까","초1-2","","","","자신이 참여할 수 있는 놀이, 표현, 감상 활동을 명확히 이해해 일상생활 속 문화 예술 활동에 적극적으로 참여하며 즐긴다.","자신이 참여할 수 있는 놀이, 표현, 감상 활동을 알고 일상생활 속 문화 예술 활동에 참여한다.","자신이 참여할 수 있는 놀이, 표현, 감상 활동을 알고 일상생활에서 즐긴다.","","","",""
"[2즐02-02]","우리나라의 문화 예술을 즐긴다.","우리는 어디서 살아갈까","초1-2","","","","우리나라 문화 예술에 대해 흥미와 호기심을 가지고 적극적인 태도로 문화 예술 활동에 즐겁게 스스로 참여한다.","우리나라 문화 예술에 대해 관심을 가지고 문화 예술 활동에 참여한다.","우리나라 문화 예술을 경험하고 문화 예술 활동에 참여한다.","","","",""
"[2즐02-03]","다른 나라의 문화 예술을 체험한다.","우리는 어디서 살아갈까","초1-2","","","","다른 나라 문화 예술의 다양한 특징을 알고 즐겁게 경험하며 각 나라의 문화 다양성을 존중한다.","다른 나라 문화 예술의 특징을 알고 경험하며 각 나라의 문화 다양성을 존중한다.","다른 나라의 문화 예술을 경험하며 각 나라의 문화 다양성을 인식한다.","","","",""
"[2즐02-04]","다양한 세상을 상상하고 표현한다.","우리는 어디서 살아갈까","초1-2","","","","다양한 세상의 영역을 자세하게 파악하고 창의적인 생각과 폭넓은 상상을 통해 자신의 생각을 적극적으로 표현한다.","다양한 세상의 영역을 파악하고 폭넓은 상상을 통해 자신의 생각을 표현한다.","다양한 세상의 영역을 알고 자신의 생각을 표현한다.","","","",""
"[2즐03-01]","하루를 건강하고 활기차게 지낸다.","우리는 지금 어떻게 살아갈까?","초1-2","","","","건강을 위해 자신이 실천할 수 있는 운동과 생활 습관을 알고, 건강하고 활기차게 생활하기 위한 다양한 습관을 형성한다.","건강에 도움이 되는 운동과 생활 습관을 알고, 건강하고 활기차게 생활하기 위한 습관을 형성한다.","건강이 운동과 생활 습관에 영향을 받음을 알고, 건강하고 활기차게 생활하기 위한 습관을 기르기 위해 노력한다.","","","",""
"[2즐03-02]","자연의 변화를 느끼며 놀이한다.","우리는 지금 어떻게 살아갈까?","초1-2","","","","날씨와 계절의 변화에 따른 놀이의 차이를 이해하고, 자연이 변화하는 특징을 살려 놀이한다.","날씨와 계절에 따라 달라지는 놀이의 다양한 사례를 알고, 자연의 특징을 살려 놀이한다.","날씨와 계절에 따라 놀이가 달라진다는 것을 알고, 자연에 대한 놀이를 한다.","","","",""
"[2즐03-03]","전통문화를 새롭게 표현한다.","우리는 지금 어떻게 살아갈까?","초1-2","","","","전통문화를 창의적으로 해석하여 주제를 표현하며, 전통문화를 소중히 여긴다.","전통문화를 반영하여 주제를 표현하며, 전통문화의 중요성을 느낀다.","전통문화와 관련된 내용을 포함하여 표현하며, 전통문화의 중요성을 느낀다.","","","",""
"[2즐03-04]","안전과 안녕을 위한 아동의 권리가 있음을 알고 누린다.","우리는 지금 어떻게 살아갈까?","초1-2","","","","아동 권리를 일상 장면에 적용하고, 다양한 상황에서 적용되는 아동 권리를 효과적으로 표현하며, 안전하고 안녕한 생활을 일상화한다.","아동 권리를 보호하는 사례를 알고, 다양한 상황에서 적용되는 아동 권리를 표현하며, 안전하고 안녕한 생활을 일상화하고자 한다.","아동 권리의 의미에 대해 알고, 일부 상황에서 적용되는 아동 권리를 표현하며, 안전하고 안녕한 생활을 하기 위해 노력한다.","","","",""
"[2즐04-01]","주변의 물건을 활용하여 놀잇감을 만든다.","우리는 무엇을 하며 살아갈까","초1-2","","","","제작의 즐거움을 느끼며 주변의 다양한 재료의 특징을 고려하여 창의적으로 놀잇감을 만든다.","제작에 관심을 보이며 주변의 다양한 재료의 특징을 고려하여 놀잇감을 만든다.","제작에 참여하여 주변의 재료를 활용해 놀잇감을 만든다.","","","",""
"[2즐04-02]","자유롭게 상상하며 놀이한다.","우리는 무엇을 하며 살아갈까","초1-2","","","","상황에 어울리는 창의적인 방식으로 놀이하고, 자유롭게 상상하는 활동에 몰입하여 참여한다.","상황에 어울리는 방식으로 놀이하고, 자유롭게 상상하는 활동에 관심을 갖고 참여한다.","상황에 따라 놀이를 하고, 자유롭게 상상하는 활동에 참여한다.","","","",""
"[2즐04-03]","생각이나 느낌을 살려 전시나 공연 활동을 한다.","우리는 무엇을 하며 살아갈까","초1-2","","","","주제에 대한 다른 사람의 다양한 생각과 느낌을 이해하고, 여럿의 생각과 느낌을 살려 창의적으로 전시나 공연을 준비해 적극적으로 수행한다.","주제에 대한 생각과 느낌이 사람마다 다를 수 있음을 알고, 생각과 느낌이 드러나도록 전시나 공연을 준비하고 수행한다.","주제에 대한 자신의 생각과 느낌을 알고, 전시나 공연을 준비하고 수행하는 과제에 소극적으로 참여한다.","","","",""
"[2즐04-04]","기억에 남는 경험을 떠올리며 의미를 부여한다.","우리는 무엇을 하며 살아갈까","초1-2","","","","시간의 연속성에 대해 이해하고, 과거의 경험을 토대로 앞으로 하고 싶은 일을 떠올리며, 과거의 경험에 의미를 부여하고 미래를 기대한다.","과거·현재·미래의 관계에 대해 이해하고, 과거의 일과 가까운 미래에 하고 싶은 일을 떠올리며, 과거의 경험에 대해 감정을 느끼고 미래를 기대한다.","시간을 나타내는 말을 알고, 과거의 일을 떠올리며 감정을 느낀다.","","","",""
